doc_id,hotel_name,hotel_url,street,city,state,country,zip,class,price,num_reviews,CLEANLINESS,ROOM,SERVICE,LOCATION,VALUE,COMFORT,overall_ratingsource
uk_england_london_hilton_london_canary_wharf,hilton london canary wharf,http://www.tripadvisor.com/ShowUserReviews-g186338-d585836-r50348017-Hilton_London_Canary_Wharf-London_England.html,-1,london,-1,UK,e14 9sh,-1,-1,156,4.8076923076923075,4.634615384615385,4.634615384615385,4.243589743589744,4.448717948717949,0.0,4.553846153846154,,
uk_england_london_base2stay_kensington,base2stay kensington,http://www.tripadvisor.com/ShowUserReviews-g186338-d189735-r50317834-Base2stay_Kensington-London_England.html,-1,london,-1,UK,sw5 0pg,-1,-1,301,4.807308970099668,4.411960132890365,4.621262458471761,4.598006644518272,4.438538205980066,0.0,4.575415282392027,,
uk_england_london_hoxton_hotel,hoxton hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d621785-r50525394-Hoxton_Hotel-London_England.html,-1,london,-1,UK,ec2a 3hu,-1,-1,301,4.760797342192691,4.5813953488372094,4.5083056478405314,3.820598006644518,4.6976744186046515,0.0,4.47375415282392,,
uk_england_london_the_levin,the levin,http://www.tripadvisor.com/ShowUserReviews-g186338-d210074-r50466820-The_Levin-London_England.html,-1,london,-1,UK,sw3 1as,-1,-1,31,4.870967741935484,4.645161290322581,4.709677419354839,4.935483870967742,4.580645161290323,0.0,4.748387096774194,,
uk_england_london_hilton_london_tower_bridge,hilton london tower bridge,http://www.tripadvisor.com/ShowUserReviews-g186338-d614236-r49957864-Hilton_London_Tower_Bridge-London_England.html,-1,london,-1,UK,se1 2by,-1,-1,275,4.749090909090909,4.578181818181818,4.389090909090909,4.465454545454546,4.254545454545455,0.0,4.487272727272727,,
uk_england_london_the_montcalm_london,the montcalm london,http://www.tripadvisor.com/ShowUserReviews-g186338-d192069-r50103897-The_Montcalm_London-London_England.html,-1,london,-1,UK,w1h 7tw,-1,-1,13,4.6923076923076925,4.384615384615385,4.615384615384615,4.538461538461538,4.230769230769231,0.0,4.492307692307692,,
uk_england_london_the_stafford_hotel,the stafford hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d187570-r50102065-The_Stafford_Hotel-London_England.html,-1,london,-1,UK,sw1a 1nj,-1,-1,32,4.71875,4.625,4.78125,4.875,4.34375,0.0,4.66875,,
uk_england_london_haymarket_hotel,haymarket hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d651511-r48066811-Haymarket_Hotel-London_England.html,-1,london,-1,UK,sw1y 4bp,-1,-1,50,4.88,4.8,4.52,4.66,3.88,0.0,4.548,,
uk_england_london_rubens_at_the_palace,rubens at the palace,http://www.tripadvisor.com/ShowUserReviews-g186338-d199868-r50504608-Rubens_At_The_Palace-London_England.html,-1,london,-1,UK,sw1w 0ps,-1,-1,284,4.640845070422535,4.197183098591549,4.598591549295775,4.753521126760563,4.214788732394366,0.0,4.480985915492957,,
uk_england_london_the_goring,the goring,http://www.tripadvisor.com/ShowUserReviews-g186338-d214516-r49211630-The_Goring-London_England.html,-1,london,-1,UK,sw1w 0jw,-1,-1,41,4.7560975609756095,4.2682926829268295,4.682926829268292,4.463414634146342,4.121951219512195,0.0,4.458536585365854,,
uk_england_london_the_kensington_hotel,the kensington hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1371050-r50454244-The_Kensington_Hotel-London_England.html,-1,london,-1,UK,sw7 5lr,-1,-1,50,4.58,4.3,4.44,4.64,4.44,0.0,4.4799999999999995,,
uk_england_london_luna_simone_hotel,luna simone hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d254575-r50350476-Luna_Simone_Hotel-London_England.html,-1,london,-1,UK,sw1v 2bb,-1,-1,301,4.79734219269103,4.146179401993355,4.637873754152824,4.607973421926911,4.6245847176079735,0.0,4.562790697674418,,
uk_england_london_wyndham_grand_london_chelsea_harbour,wyndham grand london chelsea harbour,http://www.tripadvisor.com/ShowUserReviews-g186338-d193620-r49780346-Wyndham_Grand_London_Chelsea_Harbour-London_England.html,-1,london,-1,UK,sw10 0xg,-1,-1,80,4.7375,4.775,4.5,3.625,4.2375,0.0,4.375000000000001,,
uk_england_london_renaissance_chancery_court_london,renaissance chancery court london,http://www.tripadvisor.com/ShowUserReviews-g186338-d193108-r49489236-Renaissance_Chancery_Court_London-London_England.html,-1,london,-1,UK,wc1v 7en,-1,-1,266,4.7443609022556394,4.481203007518797,4.402255639097745,4.609022556390977,4.082706766917293,0.0,4.4639097744360905,,
uk_england_london_plaza_on_the_river_club_and_residence,plaza on the river club and residence,http://www.tripadvisor.com/ShowUserReviews-g186338-d577593-r49455804-Plaza_on_the_River_Club_and_Residence-London_England.html,-1,london,-1,UK,se1 7tj,-1,-1,104,4.634615384615385,4.615384615384615,4.5576923076923075,4.336538461538462,4.278846153846154,0.0,4.484615384615386,,
uk_england_london_royal_horseguards,royal horseguards,http://www.tripadvisor.com/ShowUserReviews-g186338-d193079-r50373727-Royal_Horseguards-London_England.html,-1,london,-1,UK,sw1a 2ej,-1,-1,227,4.462555066079295,4.1938325991189425,4.18942731277533,4.845814977973569,4.030837004405286,0.0,4.3444933920704845,,
uk_england_london_london_bridge_hotel,london bridge hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192044-r50419338-London_Bridge_Hotel-London_England.html,-1,london,-1,UK,se1 9sg,-1,-1,301,4.661129568106312,4.40531561461794,4.465116279069767,4.4352159468438535,4.395348837209302,0.0,4.472425249169435,,
uk_england_london_marriott_executive_apartments_london_west_india_quay,marriott executive apartments london west india quay,http://www.tripadvisor.com/ShowUserReviews-g186338-d300044-r47577910-Marriott_Executive_Apartments_London_West_India_Quay-London_England.html,-1,london,-1,UK,e14 4ed,-1,-1,3,4.666666666666667,4.666666666666667,4.666666666666667,3.3333333333333335,4.333333333333333,0.0,4.333333333333334,,
uk_england_london_st_james_s_hotel_and_club,st james s hotel and club,http://www.tripadvisor.com/ShowUserReviews-g186338-d224761-r48621275-St_James_s_Hotel_and_Club-London_England.html,-1,london,-1,UK,sw1a 1ls,-1,-1,46,4.934782608695652,4.413043478260869,4.695652173913044,4.956521739130435,4.043478260869565,0.0,4.608695652173913,,
uk_england_london_threadneedles_hotel,threadneedles hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d224768-r49335551-Threadneedles_Hotel-London_England.html,-1,london,-1,UK,ec2r 8ay,-1,-1,80,4.8375,4.7375,4.4375,4.125,4.05,0.0,4.4375,,
uk_england_london_the_lanesborough_a_st_regis_hotel,the lanesborough a st regis hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d187925-r49287661-The_Lanesborough_a_St_Regis_Hotel-London_England.html,-1,london,-1,UK,sw1x 7ta,-1,-1,23,4.782608695652174,4.565217391304348,4.869565217391305,4.956521739130435,4.173913043478261,0.0,4.6695652173913045,,
uk_england_london_royal_park_hotel,royal park hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193165-r49791431-Royal_Park_Hotel-London_England.html,-1,london,-1,UK,w2 3ul,-1,-1,145,4.76551724137931,4.455172413793103,4.4,4.558620689655172,4.144827586206897,0.0,4.464827586206896,,
uk_england_london_one_aldwych,one aldwych,http://www.tripadvisor.com/ShowUserReviews-g186338-d188036-r47753728-One_Aldwych-London_England.html,-1,london,-1,UK,wc2b 4bz,-1,-1,70,4.7,4.1,4.557142857142857,4.714285714285714,3.8857142857142857,0.0,4.3914285714285715,,
uk_england_london_the_langham_london,the langham london,http://www.tripadvisor.com/ShowUserReviews-g186338-d187569-r50497731-The_Langham_London-London_England.html,-1,london,-1,UK,w1b 1ja,-1,-1,119,4.563025210084033,4.226890756302521,4.411764705882353,4.6722689075630255,4.016806722689076,0.0,4.378151260504202,,
uk_england_london_premier_inn_london_county_hall,premier inn london county hall,http://www.tripadvisor.com/ShowUserReviews-g186338-d210361-r50145552-Premier_Inn_London_County_Hall-London_England.html,-1,london,-1,UK,se1 7pb,-1,-1,301,4.45514950166113,4.04983388704319,4.322259136212624,4.8737541528239205,4.408637873754153,0.0,4.421926910299003,,
uk_england_london_the_cavendish_london,the cavendish london,http://www.tripadvisor.com/ShowUserReviews-g186338-d192116-r50387594-The_Cavendish_London-London_England.html,-1,london,-1,UK,sw1y 6jf,-1,-1,244,4.610655737704918,4.192622950819672,4.372950819672131,4.901639344262295,4.118852459016393,0.0,4.439344262295082,,
uk_england_london_athenaeum_hotel_apartments,athenaeum hotel apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d187594-r50526300-Athenaeum_Hotel_Apartments-London_England.html,-1,london,-1,UK,w1j 7bj,-1,-1,134,4.544776119402985,4.2164179104477615,4.462686567164179,4.67910447761194,4.059701492537314,0.0,4.392537313432836,,
uk_england_london_ashburn_hotel,ashburn hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192157-r50061792-Ashburn_Hotel-London_England.html,-1,london,-1,UK,sw7 4dp,-1,-1,117,4.6581196581196584,4.461538461538462,4.435897435897436,4.6068376068376065,4.205128205128205,0.0,4.473504273504274,,
uk_england_london_claridge_s,claridge s,http://www.tripadvisor.com/ShowUserReviews-g186338-d187685-r50500671-Claridge_s-London_England.html,-1,london,-1,UK,w1a 2jq,-1,-1,110,4.581818181818182,4.327272727272727,4.490909090909091,4.8,3.9,0.0,4.42,,
uk_england_london_knightsbridge_hotel,knightsbridge hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d195395-r50027074-Knightsbridge_Hotel-London_England.html,-1,london,-1,UK,sw3 1pt,-1,-1,43,4.883720930232558,4.72093023255814,4.767441860465116,4.883720930232558,4.232558139534884,0.0,4.697674418604651,,
uk_england_london_church_street_hotel,church street hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d654054-r50292319-Church_Street_Hotel-London_England.html,-1,london,-1,UK,se5 8tr,-1,-1,25,4.88,4.52,4.72,3.68,4.36,0.0,4.432,,
uk_england_london_the_connaught,the connaught,http://www.tripadvisor.com/ShowUserReviews-g186338-d187991-r45765086-The_Connaught-London_England.html,-1,london,-1,UK,w1k 2al,-1,-1,33,4.787878787878788,4.090909090909091,4.757575757575758,4.878787878787879,3.9696969696969697,0.0,4.496969696969697,,
uk_england_london_the_zetter,the zetter,http://www.tripadvisor.com/ShowUserReviews-g186338-d299287-r50062296-The_Zetter-London_England.html,-1,london,-1,UK,ec1m 5rj,-1,-1,83,4.698795180722891,4.27710843373494,4.433734939759036,4.313253012048193,4.0120481927710845,0.0,4.346987951807229,,
uk_england_london_the_parkcity,the parkcity,http://www.tripadvisor.com/ShowUserReviews-g186338-d192090-r49554880-The_Parkcity-London_England.html,-1,london,-1,UK,w8 5je,-1,-1,301,4.754152823920266,4.4784053156146175,4.3156146179401995,4.1694352159468435,4.295681063122924,0.0,4.4026578073089695,,
uk_england_london_premier_inn_london_city_tower_hill,premier inn london city tower hill,http://www.tripadvisor.com/ShowUserReviews-g186338-d644468-r50511841-Premier_Inn_London_City_Tower_Hill-London_England.html,-1,london,-1,UK,e1 8bb,-1,-1,133,4.684210526315789,4.511278195488722,4.285714285714286,4.007518796992481,4.390977443609023,0.0,4.375939849624061,,
uk_england_london_megaro_hotel,megaro hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1026084-r50281552-Megaro_Hotel-London_England.html,-1,london,-1,UK,nw1 2sd,-1,-1,94,4.670212765957447,4.553191489361702,4.23404255319149,4.723404255319149,4.26595744680851,0.0,4.48936170212766,,
uk_england_london_the_bermondsey_square_hotel,the bermondsey square hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d1383560-r50253189-The_Bermondsey_Square_Hotel-London_England.html,-1,london,-1,UK,se1 3un,-1,-1,51,4.8431372549019605,4.529411764705882,4.431372549019608,4.0,4.352941176470588,0.0,4.431372549019608,,
uk_england_london_london_marriott_west_india_quay,london marriott west india quay,http://www.tripadvisor.com/ShowUserReviews-g186338-d308694-r49323001-London_Marriott_West_India_Quay-London_England.html,-1,london,-1,UK,e14 4ed,-1,-1,136,4.727941176470588,4.463235294117647,4.264705882352941,4.205882352941177,4.014705882352941,0.0,4.3352941176470585,,
uk_england_london_k_k_hotel_george,k k hotel george,http://www.tripadvisor.com/ShowUserReviews-g186338-d195217-r50326971-K_K_Hotel_George-London_England.html,-1,london,-1,UK,sw5 9nb,-1,-1,292,4.657534246575342,4.027397260273973,4.267123287671233,4.482876712328767,4.188356164383562,0.0,4.324657534246575,,
uk_england_london_ridgemount_hotel,ridgemount hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d187680-r50420465-Ridgemount_Hotel-London_England.html,-1,london,-1,UK,wc1e 6hj,-1,-1,187,4.475935828877005,3.609625668449198,4.44385026737968,4.695187165775401,4.44385026737968,0.0,4.333689839572193,,
uk_england_london_andaz_london,andaz london,http://www.tripadvisor.com/ShowUserReviews-g186338-d798951-r50294217-Andaz_London-London_England.html,-1,london,-1,UK,ec2m 7qn,-1,-1,100,4.62,4.16,4.07,4.39,3.86,0.0,4.220000000000001,,
uk_england_london_the_dorchester,the dorchester,http://www.tripadvisor.com/ShowUserReviews-g186338-d187992-r50265007-The_Dorchester-London_England.html,-1,london,-1,UK,w1a 2hj,-1,-1,90,4.722222222222222,4.6,4.266666666666667,4.688888888888889,4.022222222222222,0.0,4.459999999999999,,
uk_england_london_dukes_hotel,dukes hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d192117-r48882866-Dukes_Hotel-London_England.html,-1,london,-1,UK,sw1a 1ny,-1,-1,55,4.781818181818182,4.2,4.418181818181818,4.781818181818182,4.0,0.0,4.436363636363636,,
uk_england_london_brown_s_hotel,brown s hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d188019-r50327561-Brown_s_Hotel-London_England.html,-1,london,-1,UK,w1s 4bp,-1,-1,48,4.583333333333333,4.416666666666667,4.5,4.770833333333333,3.7708333333333335,0.0,4.408333333333333,,
uk_england_london_no_ten_manchester_street,no ten manchester street,http://www.tripadvisor.com/ShowUserReviews-g186338-d1166367-r49768582-No_Ten_Manchester_Street-London_England.html,-1,london,-1,UK,w1u4dg,-1,-1,7,5.0,5.0,4.714285714285714,5.0,4.857142857142857,0.0,4.914285714285714,,
uk_england_london_london_southwark_premier_inn,london southwark premier inn,http://www.tripadvisor.com/ShowUserReviews-g186338-d276502-r49895115-London_Southwark_Premier_Inn-London_England.html,-1,london,-1,UK,se1 9ef,-1,-1,66,4.53030303030303,4.181818181818182,4.4393939393939394,4.712121212121212,4.378787878787879,0.0,4.448484848484848,,
uk_england_london_charlotte_street_hotel,charlotte street hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d548133-r47620881-Charlotte_Street_Hotel-London_England.html,-1,london,-1,UK,w1t 1rj,-1,-1,30,4.933333333333334,4.4,4.5,4.8,3.933333333333333,0.0,4.513333333333334,,
uk_england_london_the_bloomsbury_hotel,the bloomsbury hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d209229-r50468466-The_Bloomsbury_Hotel-London_England.html,-1,london,-1,UK,wc1b 3nn,-1,-1,79,4.708860759493671,4.329113924050633,4.265822784810126,4.8354430379746836,4.253164556962025,0.0,4.478481012658228,,
uk_england_london_glenlyn_guest_house,glenlyn guest house,http://www.tripadvisor.com/ShowUserReviews-g186338-d574716-r50441288-Glenlyn_Guest_House-London_England.html,-1,london,-1,UK,n12 8rp,-1,-1,34,4.617647058823529,3.8529411764705883,4.529411764705882,4.0588235294117645,4.5,0.0,4.311764705882353,,
uk_england_london_grosvenor_house_a_jw_marriott_hotel,grosvenor house a jw marriott hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d199144-r50421581-Grosvenor_House_A_JW_Marriott_Hotel-London_England.html,-1,london,-1,UK,w1k 7tn,-1,-1,140,4.6,4.3428571428571425,4.2,4.55,3.9785714285714286,0.0,4.3342857142857145,,
uk_england_london_premier_inn_london_kings_cross_st_pancras,premier inn london kings cross st pancras,http://www.tripadvisor.com/ShowUserReviews-g186338-d571109-r49328848-Premier_Inn_London_Kings_Cross_St_Pancras-London_England.html,-1,london,-1,UK,n1 9aa,-1,-1,225,4.591111111111111,4.226666666666667,4.386666666666667,4.591111111111111,4.32,0.0,4.423111111111111,,
uk_england_london_the_pelham_hotel,the pelham hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d193147-r49478805-The_Pelham_Hotel-London_England.html,-1,london,-1,UK,sw7 2la,-1,-1,48,4.9375,4.666666666666667,4.708333333333333,4.791666666666667,4.208333333333333,0.0,4.6625,,
uk_england_london_collingham_apartments,collingham apartments,http://www.tripadvisor.com/ShowUserReviews-g186338-d193619-r50258501-Collingham_Apartments-London_England.html,-1,london,-1,UK,sw5 0hn,-1,-1,84,4.488095238095238,4.309523809523809,4.285714285714286,4.571428571428571,4.2023809523809526,0.0,4.371428571428572,,
uk_england_london_the_beaufort,the beaufort,http://www.tripadvisor.com/ShowUserReviews-g186338-d187924-r50377734-The_Beaufort-London_England.html,-1,london,-1,UK,sw3 1pp,-1,-1,85,4.576470588235294,4.023529411764706,4.5058823529411764,4.823529411764706,4.152941176470589,0.0,4.416470588235295,,
uk_england_london_flemings_mayfair_hotel,flemings mayfair hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d255225-r49897007-Flemings_Mayfair_Hotel-London_England.html,-1,london,-1,UK,w1j 7b4,-1,-1,146,4.616438356164384,4.212328767123288,4.335616438356165,4.863013698630137,4.212328767123288,0.0,4.447945205479452,,
uk_england_london_novotel_london_greenwich,novotel london greenwich,http://www.tripadvisor.com/ShowUserReviews-g186338-d529404-r49587379-Novotel_London_Greenwich-London_England.html,-1,london,-1,UK,se108ja,-1,-1,73,4.534246575342466,4.232876712328767,4.342465753424658,4.410958904109589,4.164383561643835,0.0,4.336986301369863,,
uk_england_london_the_trafalgar_hotel,the trafalgar hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d209237-r50451620-The_Trafalgar_Hotel-London_England.html,-1,london,-1,UK,sw1a 2ts,-1,-1,149,4.469798657718121,4.208053691275167,4.02013422818792,4.89261744966443,3.838926174496644,0.0,4.285906040268456,,
uk_england_london_the_grand_at_trafalgar_square,the grand at trafalgar square,http://www.tripadvisor.com/ShowUserReviews-g186338-d677369-r49170798-The_Grand_at_Trafalgar_Square-London_England.html,-1,london,-1,UK,wc2n 5by,-1,-1,233,4.407725321888412,4.120171673819742,3.7854077253218885,4.909871244635193,4.223175965665236,0.0,4.289270386266095,,
uk_england_london_parkes_hotel,parkes hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d195278-r18979416-Parkes_Hotel-London_England.html,-1,london,-1,UK,sw3 1pw,-1,-1,40,4.75,4.525,4.575,4.775,4.4,0.0,4.605,,
uk_england_london_hyatt_regency_london_the_churchill,hyatt regency london the churchill,http://www.tripadvisor.com/ShowUserReviews-g186338-d195155-r49706544-Hyatt_Regency_London_The_Churchill-London_England.html,-1,london,-1,UK,w1h 7bh,-1,-1,112,4.660714285714286,4.1875,4.321428571428571,4.598214285714286,3.6875,0.0,4.291071428571429,,
uk_england_london_space_apart_hotel,space apart hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d277081-r50426440-Space_Apart_Hotel-London_England.html,-1,london,-1,UK,w2 4bq,-1,-1,26,4.615384615384615,4.346153846153846,4.461538461538462,4.538461538461538,4.423076923076923,0.0,4.476923076923076,,
uk_england_london_the_darlington_hyde_park,the darlington hyde park,http://www.tripadvisor.com/ShowUserReviews-g186338-d214639-r50423359-The_Darlington_Hyde_Park-London_England.html,-1,london,-1,UK,w2 2ru,-1,-1,225,4.631111111111111,4.071111111111111,4.2844444444444445,4.431111111111111,4.311111111111111,0.0,4.345777777777778,,
uk_england_london_crowne_plaza_london_kensington,crowne plaza london kensington,http://www.tripadvisor.com/ShowUserReviews-g186338-d195198-r50368231-Crowne_Plaza_London_Kensington-London_England.html,-1,london,-1,UK,sw7 4er,-1,-1,211,4.38388625592417,4.132701421800948,4.061611374407583,4.658767772511848,4.080568720379147,0.0,4.26350710900474,,
uk_england_london_searcy_s_roof_garden_rooms,searcy s roof garden rooms,http://www.tripadvisor.com/ShowUserReviews-g186338-d214656-r50366104-Searcy_s_Roof_Garden_Rooms-London_England.html,-1,london,-1,UK,sw1x 0hj,-1,-1,29,4.206896551724138,3.8275862068965516,4.620689655172414,4.793103448275862,4.241379310344827,0.0,4.337931034482759,,
uk_england_london_ramada_encore_london_west,ramada encore london west,http://www.tripadvisor.com/ShowUserReviews-g186338-d313125-r50073805-Ramada_Encore_London_West-London_England.html,-1,london,-1,UK,w3 6rt,-1,-1,119,4.621848739495798,4.151260504201681,4.117647058823529,3.504201680672269,4.218487394957983,0.0,4.122689075630252,,
uk_england_london_holiday_inn_express_london_park_royal,holiday inn express london park royal,http://www.tripadvisor.com/ShowUserReviews-g186338-d279632-r50127174-Holiday_Inn_Express_London_Park_Royal-London_England.html,-1,london,-1,UK,w3 6xu,-1,-1,87,4.689655172413793,4.2298850574712645,4.218390804597701,3.7241379310344827,4.35632183908046,0.0,4.243678160919541,,
uk_england_london_arosfa,arosfa,http://www.tripadvisor.com/ShowUserReviews-g186338-d209146-r50290455-Arosfa-London_England.html,-1,london,-1,UK,wc1e 6hj,-1,-1,138,4.782608695652174,3.8405797101449277,4.3478260869565215,4.644927536231884,4.391304347826087,0.0,4.401449275362319,,
uk_england_london_mic_hotel_and_conference_center,mic hotel and conference center,http://www.tripadvisor.com/ShowUserReviews-g186338-d563893-r49277004-MIC_Hotel_and_Conference_Center-London_England.html,-1,london,-1,UK,nw1 2ez,-1,-1,22,4.7727272727272725,4.2727272727272725,4.181818181818182,4.590909090909091,4.5,0.0,4.463636363636363,,
uk_england_london_hotel_indigo_london_paddington,hotel indigo london paddington,http://www.tripadvisor.com/ShowUserReviews-g186338-d1139866-r50347340-Hotel_Indigo_London_Paddington-London_England.html,-1,london,-1,UK,w2 1hl,-1,-1,98,4.785714285714286,4.36734693877551,4.255102040816326,4.622448979591836,4.020408163265306,0.0,4.410204081632653,,
uk_england_london_montagu_place_hotel,montagu place hotel,http://www.tripadvisor.com/ShowUserReviews-g186338-d613653-r49075913-Montagu_Place_Hotel-London_England.html,-1,london,-1,UK,w1h 2er,-1,-1,45,4.822222222222222,4.555555555555555,4.466666666666667,4.644444444444445,4.311111111111111,0.0,4.5600000000000005,,
uk_england_london_odessa_wharf,odessa wharf,http://www.tripadvisor.com/ShowUserReviews-g186338-d277956-r49884538-Odessa_Wharf-London_England.html,-1,london,-1,UK,se16 7ly,-1,-1,10,4.6,4.7,4.8,4.2,4.7,0.0,4.6,,
uk_england_london_crowne_plaza_london_shoreditch,crowne plaza london shoreditch,http://www.tripadvisor.com/ShowUserReviews-g186338-d309532-r49399442-Crowne_Plaza_London_Shoreditch-London_England.html,-1,london,-1,UK,e1 6jn,-1,-1,121,4.68595041322314,4.396694214876033,3.950413223140496,3.652892561983471,4.190082644628099,0.0,4.175206611570248,,
uk_england_london_lancaster_london,lancaster london,http://www.tripadvisor.com/ShowUserReviews-g186338-d195284-r50503323-Lancaster_London-London_England.html,-1,london,-1,UK,w2 2ty,-1,-1,203,4.25615763546798,3.857142857142857,4.059113300492611,4.482758620689655,3.7339901477832513,0.0,4.077832512315271,,
uk_england_london_dorset_square,dorset square,http://www.tripadvisor.com/ShowUserReviews-g186338-d193623-r50212860-Dorset_Square-London_England.html,-1,london,-1,UK,nw1 6qn,-1,-1,62,4.612903225806452,4.209677419354839,4.32258064516129,4.483870967741935,4.209677419354839,0.0,4.367741935483871,,
